,The Picture of Dorian Gray,The Prince,The Republic,The Problems of Philosophy,Second Treatise of Government,Beyond Good and Evil,Siddhartha,The Communist Manifesto,On Liberty,Democracy and Education: An Introduction to the Philosophy of Education,The Poetics of Aristotle,The Consolation of Philosophy,Ethics,The Antichrist,Discourse on the Method of Rightly Conducting One's Reason and of Seeking Truth in the Sciences,Nature,A Treatise of Human Nature,Symposium,An Enquiry Concerning Human Understanding,The World as Will and Idea (Vol. 1 of 3),The Elementary Forms of the Religious Life,Utilitarianism,"The Will to Believe, and Other Essays in Popular Philosophy","The Twilight of the Idols; or, How to Philosophize with the Hammer. The Antichrist: Complete Works, Volume Sixteen",The inequality of human races
ideas,0.0002624882405441523,0.0,0.003640738433321904,0.007900456121516053,0.0,0.002721818932287999,0.0,0.005124514315925177,0.00032387614568354353,0.004481800609782216,0.0,0.0,0.0002428270781668349,0.0024365539391411994,0.0007921745137777179,0.0005738648687960849,0.03214682142909448,0.0013928618536562555,0.011062120996513516,0.0039914751877935225,0.001954199320433017,0.0007621294313738739,0.0008271207171091136,0.0002282127461375083,0.0015674231491726149
heat,0.0,0.0,0.0003309762212110822,0.0007182232837741866,0.0,0.0,0.0002796203458503118,0.0,0.00032387614568354353,0.0,0.0,0.00016504123254332468,0.0,0.0,0.00039608725688885897,0.002008527040786297,0.0005542555418809393,0.0,0.0009218434163761264,0.0,0.0,0.0,0.0,0.0,0.0
decried,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032028214474532355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
squib,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002067801792772784,0.0,0.0
p,0.0,0.0,0.0003309762212110822,0.0,0.0,0.0,0.0,0.0,0.0009716284370506306,0.0,0.0,0.0008252061627166234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030703655290719405,0.0,0.0,0.0004135603585545568,0.0011410637306875414,0.0
tool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032028214474532355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006140731058143881,0.0,0.0,0.0,0.0,0.0
pin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002067801792772784,0.0,0.0
dilate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005738648687960849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
endued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003072811387920421,0.0,0.0,0.0,0.0,0.0,0.0
curable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000223917592738945
entreating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032387614568354353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
choking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002067801792772784,0.0,0.0
restaurant,0.0002624882405441523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
etc,0.0,0.0008709247088052979,0.0003309762212110822,0.0007182232837741866,0.0,0.0,0.0,0.0016014107237266179,0.0,0.0014939335365940722,0.0,0.0,0.0,0.0,0.0,0.0,0.0011085110837618787,0.0,0.0,0.0,0.0018038762957843233,0.0,0.0002067801792772784,0.0,0.0
gloom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033008246508664936,0.0,0.0,0.0,0.00028693243439804244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000223917592738945
bentham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032387614568354353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007621294313738739,0.0,0.0,0.0
hordes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000223917592738945
congratulate,0.0002624882405441523,0.0,0.0,0.0,0.0,0.0003024243258097776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030703655290719405,0.0,0.0,0.0,0.0,0.0
expatiating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032387614568354353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
didn,0.0013124412027207615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048731078782823984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ixion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002818700672720611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016504123254332468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
engarland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033008246508664936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028693243439804244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stephen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004135603585545568,0.0,0.0
audible,0.0002624882405441523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008456102018161833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acuteness,0.0,0.0005806164725368653,0.0,0.0,0.0,0.0003024243258097776,0.0,0.00032028214474532355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030703655290719405,0.0,0.0,0.0,0.0,0.0
likes,0.000787464721632457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009716284370506306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000223917592738945
however,0.000787464721632457,0.00029030823626843263,0.0006619524424221644,0.0007182232837741866,0.0005619165456986037,0.004838789212956442,0.0,0.0012811285789812942,0.0025910091654683482,0.0018674169207425902,0.0033824408072647334,0.0004951236976299741,0.0014569624690010093,0.00024365539391411992,0.005545221596444026,0.00028693243439804244,0.0016627666256428181,0.0003482154634140639,0.002765530249128379,0.004912584846515105,0.00015032302464869363,0.0030485177254954954,0.002067801792772784,0.001597489222962558,0.00268701111286734
grapes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016504123254332468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rigour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016504123254332468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000223917592738945
crown,0.0,0.00029030823626843263,0.0,0.0,0.0,0.0003024243258097776,0.0,0.0,0.00032387614568354353,0.0,0.0,0.00016504123254332468,0.0,0.00024365539391411992,0.0,0.0,0.0,0.0003482154634140639,0.0,0.00030703655290719405,0.0,0.0,0.0,0.0,0.0
girl,0.0002624882405441523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002818700672720611,0.0,0.0,0.0,0.0,0.0,0.0,0.0006964309268281278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foeman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024365539391411992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refusing,0.0,0.0,0.0003309762212110822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vantage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016504123254332468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
claims,0.0,0.0,0.0003309762212110822,0.0,0.0,0.0006048486516195553,0.0,0.0,0.0006477522913670871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002067801792772784,0.0002282127461375083,0.000223917592738945
broods,0.0002624882405441523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
costly,0.0,0.00029030823626843263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048731078782823984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seemed,0.004199811848706437,0.00029030823626843263,0.0003309762212110822,0.0003591116418870933,0.0,0.0,0.0027962034585031176,0.00032028214474532355,0.00032387614568354353,0.0,0.0,0.0008252061627166234,0.0,0.0007309661817423598,0.0015843490275554359,0.0,0.0,0.0003482154634140639,0.0,0.0,0.00015032302464869363,0.0,0.0004135603585545568,0.0002282127461375083,0.000223917592738945
fighting,0.0,0.00029030823626843263,0.0,0.0,0.0,0.0,0.0,0.00032028214474532355,0.0,0.00037348338414851804,0.0,0.0,0.0,0.0,0.0,0.00028693243439804244,0.0,0.0,0.0,0.0,0.0,0.0,0.0002067801792772784,0.0,0.0
best,0.0018374176838090663,0.00029030823626843263,0.0003309762212110822,0.0,0.0008428748185479055,0.0015121216290488882,0.0008388610375509353,0.0,0.0009716284370506306,0.001120450152445554,0.002818700672720611,0.00016504123254332468,0.0,0.00048731078782823984,0.004356959825777449,0.0017215946063882546,0.00027712777094046967,0.002437508243898447,0.0006145622775840842,0.0009211096587215822,0.00015032302464869363,0.0019053235784346847,0.0006203405378318352,0.001597489222962558,0.00044783518547789
camp,0.0,0.0,0.0,0.0,0.0,0.0,0.0002796203458503118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028693243439804244,0.0,0.0,0.0,0.0,0.00015032302464869363,0.0,0.0,0.0,0.0
touch,0.0005249764810883046,0.0,0.0006619524424221644,0.004668451344532213,0.0,0.0003024243258097776,0.0005592406917006236,0.0,0.0,0.00037348338414851804,0.0,0.0,0.0,0.00024365539391411992,0.0,0.0,0.00027712777094046967,0.0003482154634140639,0.0,0.0006140731058143881,0.00015032302464869363,0.0,0.0002067801792772784,0.0,0.000223917592738945
missed,0.0005249764810883046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
table,0.000787464721632457,0.0,0.0,0.027651596425306183,0.0,0.0006048486516195553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048731078782823984,0.0,0.0,0.0,0.0003482154634140639,0.0,0.0006140731058143881,0.0,0.0,0.0002067801792772784,0.0,0.0
agreement,0.0,0.0,0.0003309762212110822,0.0,0.0011238330913972074,0.0,0.0,0.0,0.0,0.0,0.0002818700672720611,0.0,0.0,0.00024365539391411992,0.0,0.0,0.00027712777094046967,0.0010446463902421916,0.0,0.0,0.0,0.00038106471568693693,0.0,0.0,0.0
kindly,0.0,0.0,0.0,0.0,0.0,0.0,0.0002796203458503118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
awfully,0.0010499529621766093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002067801792772784,0.0,0.0
hart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028693243439804244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parties,0.0002624882405441523,0.0,0.0003309762212110822,0.0,0.0,0.0003024243258097776,0.0,0.0019216928684719413,0.00032387614568354353,0.00037348338414851804,0.0,0.0,0.0,0.0,0.00039608725688885897,0.0,0.0,0.0,0.0,0.00030703655290719405,0.0,0.0,0.0,0.0,0.0
linked,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002818700672720611,0.0,0.0,0.0,0.0,0.0,0.0,0.0003482154634140639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crowding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000223917592738945
insurrections,0.0,0.00029030823626843263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
banquet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002437508243898447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
die,0.0005249764810883046,0.0,0.0,0.0,0.0,0.0,0.0011184813834012471,0.0,0.0,0.0014939335365940722,0.0005637401345441222,0.0,0.0,0.0,0.0,0.0,0.0,0.0006964309268281278,0.0,0.0006140731058143881,0.0,0.0,0.0,0.0004564254922750166,0.000223917592738945
overmatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003072811387920421,0.0,0.0,0.0,0.0,0.0,0.0
anything,0.003149858886529828,0.0008709247088052979,0.0006619524424221644,0.0025137814932096533,0.0,0.0015121216290488882,0.0002796203458503118,0.0006405642894906471,0.0016193807284177175,0.0,0.0005637401345441222,0.00016504123254332468,0.004128060328836193,0.0012182769695705997,0.001980436284444295,0.0,0.0005542555418809393,0.0003482154634140639,0.0009218434163761264,0.0006140731058143881,0.00015032302464869363,0.0038106471568693694,0.0006203405378318352,0.0009128509845500332,0.00089567037095578
line,0.0,0.0,0.0,0.0014364465675483732,0.00028095827284930184,0.0,0.0,0.00032028214474532355,0.0,0.0,0.0,0.0,0.0009713083126673395,0.00048731078782823984,0.00039608725688885897,0.0011477297375921697,0.0008313833128214091,0.0,0.0012291245551681684,0.00030703655290719405,0.0,0.00038106471568693693,0.0002067801792772784,0.0004564254922750166,0.0
mâyâ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030703655290719405,0.0,0.0,0.0,0.0,0.0
drifts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028693243439804244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tyronism,0.0,0.0,0.0,0.0,0.0,0.0003024243258097776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kinship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002818700672720611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
empedocles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002818700672720611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unmade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015032302464869363,0.0,0.0,0.0,0.0
scarcity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016504123254332468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
atom,0.0,0.0,0.0,0.0,0.0,0.0006048486516195553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002282127461375083,0.0
ammazzare,0.0,0.00029030823626843263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mandates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009716284370506306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038106471568693693,0.0,0.0,0.0
crouched,0.0,0.0,0.0,0.0,0.0,0.0,0.0002796203458503118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diagnosed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000223917592738945
relax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028693243439804244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
propre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024365539391411992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keeps,0.0002624882405441523,0.0,0.0,0.0,0.0,0.0,0.0,0.0006405642894906471,0.0,0.00037348338414851804,0.0,0.00033008246508664936,0.0,0.0,0.0,0.00028693243439804244,0.0,0.0,0.0,0.00030703655290719405,0.00015032302464869363,0.0,0.0,0.0,0.0
inquisitive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039608725688885897,0.0,0.0,0.0,0.0003072811387920421,0.0,0.0,0.0,0.0002067801792772784,0.0,0.0
farce,0.0,0.0,0.0,0.0,0.0,0.0003024243258097776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tints,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005738648687960849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sits,0.0005249764810883046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028693243439804244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
indemnify,0.0,0.0,0.0,0.0,0.00028095827284930184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030703655290719405,0.0,0.0,0.0,0.0,0.0
awareness,0.0,0.0,0.0,0.0007182232837741866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reparation,0.0,0.0,0.0,0.0,0.0014047913642465091,0.0,0.0,0.0,0.00032387614568354353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
witty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032028214474532355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039608725688885897,0.0005738648687960849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004564254922750166,0.0
dwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016504123254332468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
favor,0.0,0.0,0.0003309762212110822,0.0,0.0,0.0,0.0,0.0,0.0,0.00037348338414851804,0.0,0.0,0.0,0.0,0.001188261770666577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cat,0.0,0.0,0.0,0.0017955582094354666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apples,0.0,0.0,0.0,0.0,0.0005619165456986037,0.0,0.0,0.00032028214474532355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bush,0.0002624882405441523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028693243439804244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hissing,0.0005249764810883046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scorns,0.0,0.0,0.0,0.0,0.0,0.0,0.0002796203458503118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grownup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037348338414851804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
servitude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032387614568354353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000223917592738945
verge,0.0002624882405441523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024365539391411992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ridpath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016504123254332468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve,0.0,0.0,0.0,0.0,0.0014047913642465091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039608725688885897,0.0008607973031941273,0.0008313833128214091,0.0003482154634140639,0.0009218434163761264,0.0009211096587215822,0.00030064604929738725,0.0011431941470608107,0.0,0.0,0.0
meant,0.0005249764810883046,0.00029030823626843263,0.0003309762212110822,0.0003591116418870933,0.0005619165456986037,0.0003024243258097776,0.0,0.00032028214474532355,0.0009716284370506306,0.00037348338414851804,0.0002818700672720611,0.0,0.0,0.0,0.0,0.0,0.0,0.0010446463902421916,0.0012291245551681684,0.0,0.0,0.0019053235784346847,0.0,0.0,0.0
unborn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000223917592738945
shaftesbury,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027712777094046967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
generis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015032302464869363,0.0,0.0,0.0,0.0
yet,0.001574929443264914,0.0026127741264158934,0.004633667096955151,0.00215466985132256,0.005057248911287433,0.002721818932287999,0.0011184813834012471,0.0009608464342359706,0.002914885311151892,0.0037348338414851805,0.003100570739992672,0.004456113278669766,0.0009713083126673395,0.0019492431513129594,0.004753047082666308,0.002008527040786297,0.0022170221675237574,0.0038303700975547026,0.002765530249128379,0.004605548293607911,0.0006012920985947745,0.0026674530098085582,0.0006203405378318352,0.0013692764768250497,0.002015258334650505
sang,0.0,0.0,0.0,0.0,0.0,0.0003024243258097776,0.0002796203458503118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aeschylus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005637401345441222,0.0,0.0,0.0,0.0,0.0,0.0,0.0003482154634140639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
law,0.0,0.0,0.001985857327266493,0.0,0.011800247459670676,0.0021169702806684435,0.0005592406917006236,0.0019216928684719413,0.0035626376025189787,0.0,0.0011274802690882445,0.0011552886278032727,0.0,0.00048731078782823984,0.0,0.0014346621719902122,0.0,0.0003482154634140639,0.0009218434163761264,0.0006140731058143881,0.0,0.003429582441182432,0.0006203405378318352,0.0006846382384125249,0.000671752778216835
later,0.0002624882405441523,0.0008709247088052979,0.0023168335484775753,0.0,0.0,0.0,0.0,0.00032028214474532355,0.0016193807284177175,0.00037348338414851804,0.0008456102018161833,0.0,0.0,0.00048731078782823984,0.0,0.0,0.0,0.0010446463902421916,0.0,0.0012281462116287762,0.00030064604929738725,0.0,0.0004135603585545568,0.0006846382384125249,0.00134350555643367
engels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009608464342359706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boethivs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00528131944138639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truculent,0.0002624882405441523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exemplified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002818700672720611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
